Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.017240286254604855,0.031235891342912842,0.19741288328700657,0.22529254210119726,0.15890968181423626,0.18135172124694895,114.12251234569031,0.2921824567903575,4.311212400509495
Asp,0.31861414538943295,0.0456237488025672,3.648346446715951,0.44243970564934115,2.936776786512241,0.35614673002118463,12.127129704132184,2.878222248463651,4.292324701150818
Cr,0.5982898173108403,0.03599952763208326,6.850821159946944,0.3045518707835753,5.514644194273111,0.24515239368541114,4.445479799766572,25.1513950164813,4.517116969092183
GABA,0.26791650894541047,0.04119192209359995,3.067824381220798,0.3811889446212189,2.4694791351230942,0.3068422531106882,12.425383504825332,3.208746380072579,4.861934608801965
GPC,0.08662485212112603,0.026652062101273563,0.9919128701807048,0.1263518420593237,0.7984512254891739,0.10170831145350738,12.738199680411967,10.854622786446237,4.588710329730072
GSH,0.18352534226364375,0.027470181847183008,2.1014887129744486,0.14754826177736116,1.691616560959061,0.1187706037259795,7.021130347567807,5.980392861801159,4.339021687563671
Glc,0.061948270843535456,0.03818726795965074,0.7093494029775919,0.33768693960021257,0.5709986402377155,0.2718248334718737,47.60516301031975,0.9539687301914277,10.046513107989652
Gln,0.33048522557269033,0.03709011364212652,3.7842783060887695,0.32125273839396634,3.046196638761437,0.2585959416129825,8.489141453393692,3.3672894272424716,7.099418390715428
Glu,1.301214780972705,0.040733578037840786,14.899785183026244,0.37467522616082755,11.993746725703248,0.30159896345940723,2.51463508740821,15.138578698464896,6.005940427810219
Glyc,0.0,0.040828941002242984,0.0,0.376033729825767,0.0,0.3026925059959657,999.0,0.0,0.0
Lac,0.1603425002989276,0.03349878408314729,1.8360295664466917,0.2645068655422372,1.4779322876379737,0.21291772421908808,14.40646002526763,2.8382195024672403,4.333874592055587
MM09,0.8270895489264808,0.05496835232357926,9.47073210843671,0.56480337824274,7.623570462275928,0.45464472039382314,5.963671781399057,7.956440921104911,25.34890901542236
MM12,0.048609123242098526,0.08170214808503255,0.556607183405265,0.8933482924421295,0.4480471027914447,0.7191105794999236,160.498879474878,0.5491962197158532,22.067771876535552
MM14,0.3502847969609157,0.1363535823324401,4.010996726993903,1.5364280121742149,3.2286961369075753,1.2367647059291689,38.30539182029481,3.1223804694439616,27.64835132725202
MM16,0.24020404566146392,0.1268147631893107,2.7504980213752384,1.4252942615548951,2.2140437753091344,1.147306365340203,51.819497795612065,2.2888183269561773,26.037204708138752
MM21,5.211184990215206,1.3875094836591506,59.671576159913,15.885488780011586,48.033294600838545,12.787199728121346,26.621533739012175,7.284125472607669,0.0
MM30,0.5365357981006542,0.10653123452619613,6.143696068935895,1.1878013786833432,4.94543603853151,0.9561338449763916,19.33366112769107,4.939041868170637,26.969635267985794
MM39,4.652393656613572,1.1269854423711307,53.273039227695556,12.901751539575162,42.88272159341701,10.38540746613554,24.218163120807656,13.102662294802439,0.0
NAA,1.4580202197078638,0.038011955059958163,16.69531301351825,0.33508342750274517,13.439076693440313,0.26972910764020863,2.007050884469354,61.671957243016806,4.5079642676018326
NAAG,0.038958599906427936,0.02864287864197392,0.44610219475321106,0.174351717131891,0.3590948910958493,0.14034634129178997,39.08335784546956,1.8623847805528007,4.843803538271213
PCh,0.07041596196349911,0.026972295018370635,0.8063101665106983,0.13496807816899015,0.6490482782601266,0.10864404591939239,16.73897760127019,8.926727009954394,4.5039636993818295
PCr,0.40171018268915976,0.033971541174037674,4.599852011693572,0.27229792485713306,3.7027017051774704,0.21918922350581896,5.919710550793971,16.96134057788959,4.510209189907133
PE,0.29251575046520994,0.05522012154249171,3.3495022561342713,0.5680143818214297,2.6962188530752123,0.457229453206079,16.958172838402163,2.60953534749279,15.588326365576444
Scyllo,0.03177638304825767,0.024710643316772578,0.36386097686245655,0.053760259888036226,0.29289391398922876,0.04327491524774652,14.774945186924562,2.6570979355467292,4.533931790852652
Tau,0.35406579370232333,0.03995404348870456,4.0542916849427995,0.3635029119613551,3.263546891717825,0.29260568569046996,8.965879621127547,4.665690820683728,12.477553891324822
bHB,0.026661928249493143,0.03341544352781571,0.30529702651067553,0.26312103814709736,0.24575221502191122,0.21180218714397755,86.18526068019095,0.4797871354464947,4.347675184234568
mI,0.7897454505245699,0.04356095209481685,9.043117042746845,0.41428389089561796,7.2793569900023956,0.3334823958134221,4.581206777898557,21.22001423996391,7.111863841098964
Cr+PCr,1.0,0.034309573057276416,11.450673171640517,0.27779942025032694,9.217345899450581,0.22361771301409444,2.426053176841542,,
