Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.0314778897179206,0.03478173161722565,0.3851469521936341,0.25064752347312236,0.30934543334731784,0.2013170981221817,65.07841280984833,0.4822740369215935,4.7440598809394
Asp,0.4946653144848125,0.05081311720987029,6.052465395139473,0.5179310205651002,4.861267938939209,0.4159960116215031,8.557356164002737,4.017716978148711,4.547309518032227
Cr,0.4124828009582981,0.03962266110835098,5.046923254545175,0.34168195758191383,4.0536284977870265,0.2744348686472198,6.77010408815313,15.87627195833651,4.727498354168969
GABA,0.18711418563110774,0.047022263361044175,2.2894310563324405,0.46122588394670216,1.8388436886394044,0.370451122948937,20.14587347677392,2.06568457576793,5.18481383329611
GPC,0.07653923605128486,0.030485000892162842,0.9364939566326441,0.1443653354097125,0.7521807642294979,0.11595251367897634,15.41551169521773,8.727002852360869,4.796541613246719
GSH,0.17436571694029168,0.031414842891910724,2.1334474784813353,0.1716334442218813,1.713559541353316,0.13785393309569108,8.04488725187911,5.213087737993636,4.571212969887273
Glc,0.05359537378118452,0.04167862577207664,0.6557648892120658,0.37652416599768074,0.5267025291823543,0.30241971443079524,57.4175550097068,0.7577928578557485,10.037417641321822
Gln,0.4274590417034891,0.041826421665091186,5.230164683053156,0.37896976823597633,4.20080582526198,0.3043839929481036,7.245847716113393,4.168878425190263,7.545207690464517
Glu,1.3269512168027315,0.048289640478114786,16.235879261316857,0.48043035413202767,13.040464366291324,0.38587592410041643,2.959065822056754,14.6826463521095,6.663815641280435
Glyc,0.0,0.04560414699874984,0.0,0.4393911318420028,0.0,0.3529137107653826,999.0,0.0,0.0
Lac,0.1300882287979385,0.03718230298278382,1.5916913518275047,0.29780322434471673,1.2784274889931113,0.23919199402317792,18.70986004936153,2.0870215517117274,4.7928938375702
MM09,0.6075415996046091,0.08959001524469057,7.433560429730666,1.0408248093078654,5.970546980448143,0.8359780593878546,14.00169971236215,6.119286036558549,24.119112079480047
MM12,0.15839145472654514,0.1350431114386321,1.9379947826272108,1.6161262169801167,1.5565742697484717,1.2980532809313996,83.39167016689497,1.6887535749558509,22.207066809825704
MM14,0.5355565033395181,0.29337970625681714,6.552788539419315,3.573126159993453,5.263121514566436,2.8698922685803923,54.52833001551567,3.5886150496519864,0.0
MM16,0.30718175275602444,0.13429672730767306,3.758514846569477,1.6067881725606423,3.018794248097337,1.2905530751499281,42.750613956659286,3.2717235751944305,22.259100733049706
MM21,1.6060130494705,0.32881639527609213,19.650333511227135,4.008497571589997,15.782913251235515,3.2195773880400815,20.399132509887217,6.627544281021645,0.0
MM30,0.2560288923022336,0.07233315795132406,3.1326352696247852,0.8154708004592714,2.5160952448975094,0.6549764102075296,26.031463297575186,2.744625491405284,22.10904506674982
MM39,1.8870196732846185,0.3957989372516774,23.08858320579339,4.830560162619461,18.544474353209782,3.879848245727611,20.92185613800407,9.451208340374151,22.782044184288974
NAA,1.4787111630230856,0.044886047630538065,18.092734383296758,0.4281780847761646,14.531868229415425,0.3439075252458833,2.3665747570552926,56.49383893642411,4.770958476506825
NAAG,0.006097170437857896,0.032639664756223694,0.07460178023970855,0.20298607163325894,0.05991925914327787,0.16303598908213832,272.09279856463104,0.2636946316424689,5.098263906743533
PCh,0.08452304349879318,0.031001987408975574,1.0341796380065795,0.16000069828668603,0.8306407371420071,0.12851065045552873,15.47126750581683,9.756982968735725,4.730023053581888
PCr,0.587517199041702,0.03887886004115073,7.188552364850208,0.3286415204233969,5.773759428132453,0.2639609452243186,4.571734387445684,22.49951919379424,4.75778442484337
PE,0.2901863642352614,0.060504139214355386,3.550568184681529,0.6555554974432223,2.85177397215208,0.5265343482137569,18.46339693662362,2.3868913126850972,15.70302186780509
Scyllo,0.03407998063459618,0.028470052000940244,0.41698477216406826,0.05529429793368386,0.3349171902040001,0.04441171988641756,13.260507727108934,2.6176189288648746,4.749956107404863
Tau,0.325302757109131,0.04155130169571743,3.98023395353087,0.3744115088391249,3.196876387482591,0.30072285342616967,9.406771391088306,3.8376705319535223,12.496890990245591
bHB,0.01526255675895126,0.03785903888332076,0.18674464111378636,0.3103052522048437,0.14999106601157836,0.2492334735262192,166.16554582456263,0.2503860863660454,4.831872250021712
mI,0.8465277547395869,0.04933257160148189,10.357669704257729,0.49603978318640346,8.319156635883543,0.39841323114030813,4.789106018533264,21.369381028445112,7.1169013649058925
Cr+PCr,1.0,0.039752254953239426,12.235475619395382,0.34392807369219136,9.82738792591948,0.2762389222883683,2.810908904489212,,
