Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.04960310309450613,0.03895626383104262,0.5907899921754002,0.310381638975316,0.4687952794652347,0.2462896276366029,52.536712382759276,0.4846861138657217,4.252717366466818
Asp,0.5669077177448072,0.060934044125562276,6.75206560147088,0.6385635382738272,5.357803149226975,0.5067038649031684,9.45730648906494,2.913698766507144,4.042374295473994
Cr,0.5735080022141219,0.04426571695166633,6.830677256119834,0.3987704007483277,5.420181952352401,0.31642662187441833,5.837933572268486,13.992716552225568,4.151625496193301
GABA,0.21622945462107782,0.05309740160455352,2.575367060409298,0.5300917484621391,2.0435686738100576,0.420630871635931,20.58315323711148,1.5067708132236197,4.682078825766767
GPC,0.080759363362546,0.03231315200107412,0.9618717514133353,0.17080634277875947,0.7632508039839222,0.1355358219636703,17.757704447373943,5.797981364774732,4.249199803204428
GSH,0.19647884006213712,0.03344135365004302,2.3401304584067053,0.1992443763235381,1.8569070681010746,0.15810156623766639,8.514242255502076,3.7288671163309,4.01850039280477
Glc,0.0,0.04808478019482625,0.0,0.45721927222231934,0.0,0.36280613980799653,999.0,0.0,0.0
Gln,0.4425288854855833,0.04691831210848379,5.270670996032356,0.43969219114498725,4.182307952536742,0.3488982994913341,8.342243169341774,2.6094404780755114,7.093100850862621
Glu,1.2926515908849734,0.050744543472721386,15.395924360003098,0.49632466628625355,12.216755122064502,0.3938364964179599,3.2237406126497343,8.854516188019028,5.919271984232033
Glyc,0.0,0.05023964292831611,0.0,0.48898400010975424,0.0,0.3880116353044506,999.0,0.0,0.0
Lac,0.17584304614740565,0.04188720695477133,2.0943510662950926,0.36048476951284353,1.6618796973978296,0.2860467518152568,17.212241792420276,1.793200777169975,4.270899983771864
MM09,0.5415468485363549,0.05713402975208433,6.450008939961687,0.5866158028444481,5.118119439411361,0.465483036062568,9.094806042980968,3.5245660366462634,22.144932071159072
MM12,0.09522208541566815,0.11970695853296147,1.1341277377438634,1.3834098781510067,0.8999369264993571,1.0977437482560182,121.98007615112594,0.6196074889577929,22.1460819895615
MM14,0.3046483397640588,0.35509068629812945,3.6284663466022407,4.2151666203830835,2.8792090548490243,3.344759119088709,116.1693734414883,1.3718749018664012,31.439748359239793
MM16,0.618896882476557,0.36258135174279094,7.371274407148965,4.304674954521999,5.84914892175152,3.4157845004811924,58.397974580177724,2.1910503526692664,39.35912395649094
MM21,1.9330289463458514,0.4473313259469359,23.02303857705574,5.316695654137806,18.26891441428709,4.2188287852261865,23.092936392142043,3.6463348859799067,0.0
MM30,0.30056517940392125,0.08510353176152435,3.579834504505173,0.9531352957358257,2.8406194065666357,0.7563183758197399,26.625121762928366,1.9596224906084814,22.12459842323078
MM39,3.0912869680690704,0.7879034176049616,36.81828937592651,9.377860731793309,29.215525797693168,7.441386788491627,25.470658443803163,5.323086277851136,0.0
NAA,1.5200506476773092,0.04494717016750697,18.104325218051777,0.4094409618070144,14.365886884567097,0.3248937738570348,2.2615643326974806,37.17939319767164,4.149733636112485
NAAG,0.012665672917062885,0.035308773855313225,0.15085251399113625,0.24064619993041034,0.11970234328802261,0.19095415298627819,159.52415612016262,0.34692403259783255,4.50852375708094
PCh,0.09806848301840251,0.03286978707132254,1.1680293106806132,0.1852614199817963,0.9268380209147753,0.14700600941917705,15.861024915020675,7.154964273060584,4.16972189643533
PCr,0.4264919977858782,0.04156843829240754,5.07966615626305,0.3552118524624702,4.030744506261774,0.28186266160559587,6.99281884941408,10.43013200073845,4.140819014657682
PE,0.16120302552256033,0.0691911036574785,1.9199833930888162,0.7484524217073266,1.5235179391198215,0.5939013301642853,38.982234138142054,0.8214542264746099,15.310085495053915
Scyllo,0.04046937960499102,0.029496983678880324,0.48200420878152705,0.06694926265341206,0.3824731304725105,0.053124627551713224,13.889767233081868,1.981795771849477,4.146310981730961
Tau,0.2901073734501814,0.04606172739889783,3.455278444256069,0.4266509577838106,2.7417834515793826,0.3385500053104993,12.347802490217825,2.1558286399700886,11.949461200463308
bHB,0.0,0.042182424843903214,0.0,0.3653354350474386,0.0,0.28989578300231145,999.0,0.0,0.0
mI,0.7780671292128067,0.05336543093594488,9.267046706811415,0.5338962012403825,7.35345521805529,0.42364972694324865,5.761233520577392,11.84632146640491,6.934125266561287
Cr+PCr,1.0,0.04095058611057502,11.910343412382884,0.3448811102453787,9.450926458614175,0.2736651578413363,2.895643713235124,,
