Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.045894060239521244,0.02022113965067866,0.433347180871402,0.16028582960101384,0.3421994179262577,0.12657222664054021,36.987855621605966,0.8169373166780972,4.101893904771892
Asp,0.38670628133381246,0.03596749174109684,3.651411009762056,0.32338099879807763,2.883394140553791,0.25536289248401306,8.856329729343472,3.58602340902133,3.9701656593519874
Cr,0.47023021970851653,0.021684886400604286,4.440072179444006,0.17652327087846367,3.506172838833342,0.13939437756022977,3.9756847128680737,20.65277683785642,4.0773290860505735
GABA,0.21399660625145853,0.02777918031099025,2.0206280627848927,0.24090855871287145,1.5956207342575182,0.1902372328792475,11.922459315983355,2.6960060855451617,4.5622797429442645
GPC,0.08444679072953334,0.014512982893393011,0.7973750525730835,0.08952340090284593,0.6296597529739124,0.07069356172602849,11.227263834497837,11.038239237820148,4.117423568397671
GSH,0.19416683411857738,0.015386186994309116,1.8333886726272446,0.10169649050764626,1.447764204543924,0.08030623341515855,5.546913866437021,6.68262404002167,3.910866495412668
Glc,0.07078096314178542,0.02785008796950265,0.6683377037632809,0.24163737290682155,0.527763380728755,0.19081275247174748,36.15498146314476,1.0760207933991914,9.365296757795182
Gln,0.25521455677392124,0.026790917830590313,2.4098218400838713,0.2307134474528239,1.9029537225197737,0.18218650290365082,9.573879845191964,2.7124968399220384,6.883319068489103
Glu,1.1232640341111015,0.028599968923220524,10.606237496004166,0.24932456739406872,8.375382274835502,0.19688306651817147,2.350735286551901,13.84026835868152,5.731511875066763
Glyc,0.0,0.0288655040019207,0.0,0.25203810521385167,0.0,0.199025854341513,999.0,0.0,0.0
Lac,0.10275591079107052,0.022568043098670866,0.970255933486529,0.1861315438688174,0.7661778600034714,0.1469817014651967,19.183757341217188,1.906306026786372,4.106067660857277
MM09,0.9024412492550987,0.05109626261930866,8.521154354741457,0.47118036787395495,6.7288635739795915,0.3720749891588552,5.529536823984116,8.787180014490085,25.689901662670184
MM12,0.2224947775314259,0.0754567624068074,2.1008706594851274,0.7048934988929384,1.6589855629579047,0.5566302393755463,33.55244625414925,2.5571299446578064,22.199839693365337
MM14,0.35691204197101634,0.1286468770528379,3.370083762473592,1.2102881968556232,2.6612396544548558,0.9557231124803793,35.91270372363948,3.207702732493748,28.08136203828915
MM16,0.5179201256638217,0.18386352768236744,4.890376340677429,1.7329983989898656,3.8617626030357703,1.3684894458271635,35.43691279084271,3.7900681021344536,34.08418070861133
MM21,8.99879871616177,1.5139438527341815,84.96968964013749,14.294791468480227,67.09765199755262,11.28810694015521,16.823400825660702,13.331612214461678,0.0
MM30,1.3839585798648706,0.22897868530793203,13.067803238528345,2.159603084532404,10.31919638384885,1.7053645462575324,16.526137141131393,6.84387312540542,47.721568268004724
MM39,9.110647588644108,1.9249097816122844,86.0258043818035,18.175350631733505,67.93162961599405,14.352451524613798,21.12778922829581,19.31438223430508,0.0
NAA,1.3258474052625246,0.016919930293936222,12.519097947263509,0.12149023969335027,9.885902619467341,0.09593667881532442,0.9704392457437897,58.99565359901041,4.020011487815584
NAAG,0.04799836798677638,0.015688847952395158,0.4532167636714349,0.1057389352282189,0.3578897465328411,0.08349841347641418,23.330764372360164,2.389916289047116,4.364717293586673
PCh,0.10532238254807355,0.014760718520735941,0.9944894245936332,0.09306462013000731,0.7853142174490113,0.07348994119213492,9.358030143762992,14.03379774319198,4.016232835473588
PCr,0.5297697802914836,0.021572929864718288,5.002264772435207,0.17529596319343926,3.9501170631783316,0.13842521474120034,3.504331960982975,23.564796377568136,4.010999171199014
PE,0.3753917253207727,0.04651080241320058,3.544575159426023,0.4267391706971266,2.799029530808017,0.33698129874814103,12.039219130741436,3.411313245837283,15.239344066259209
Scyllo,0.05613611297454863,0.01165995724739059,0.5300560938744466,0.03683540848119473,0.41856713231031345,0.029087659728150826,6.949341570992269,4.963420131401099,4.0575283171510605
Tau,0.2624274249835826,0.027670817046035114,2.477928172108992,0.23979409461919488,1.9567349589160128,0.18935717877715558,9.677201192442292,3.5036898682225397,11.770495947183935
bHB,0.02096071166335945,0.022613053270318397,0.19791810227662454,0.18661796154335952,0.15628914271448538,0.14736580883324893,94.29049662295613,0.3980743177298735,4.098843126138341
mI,0.7864379288014705,0.032000623445091275,7.425811915481478,0.28378955928258787,5.863909187081379,0.224098889497263,3.821663711828438,21.582988330057095,6.768798190259107
Cr+PCr,1.0,0.015539375662309172,9.442336951879213,0.10375237865711043,7.456289902011673,0.08192969783150353,1.0987997906224014,,
