Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.045833440708010924,0.02083114632736425,0.466531626080134,0.16961673528275797,0.3755397875876719,0.13653486533078088,36.35696398717966,0.7808240621745792,4.570356290967831
Asp,0.337547958844798,0.0328576581159097,3.435849364291113,0.309304054375428,2.765724911921606,0.24897771637930152,9.002258876365026,3.0566233610568827,4.45324853802298
Cr,0.5649021711683317,0.023125909090331027,5.75005333268154,0.1980428649979468,4.628568968231331,0.15941679255375543,3.4441917933583652,24.16084558381218,4.55653189843569
GABA,0.28439853795929687,0.027829236961945877,2.8948494880458115,0.25308450739173494,2.330241083489318,0.20372317080878366,8.742579137079124,3.490085938281424,5.1770156863777945
GPC,0.0709328298078273,0.015633718187914876,0.7220144925084593,0.09556937465983924,0.5811935440048264,0.07692962417402756,13.23648980061429,8.973792211454148,4.646513171632782
GSH,0.17135753960660557,0.016397468370860733,1.7442223485479638,0.1080193337641416,1.4040310531206344,0.08695135632708384,6.192979573622933,5.692090326237787,4.390721560852018
Glc,0.16096334359928735,0.027467437183503588,1.638421407353465,0.2489556861799407,1.3188654164057225,0.2003996305508755,15.194850669222989,2.5491496204737523,10.73952638988257
Gln,0.32333283522079587,0.026001237510507112,3.29115578168437,0.2320698865970266,2.64925221373822,0.1868072195885234,7.051318806861713,3.447509725941475,13.641201964661843
Glu,1.096726077110163,0.02738396587374076,11.163408031665874,0.2480011254158781,8.986108650748193,0.19963124631594686,2.2215538902851497,13.38073583782893,13.013430084427014
Glyc,0.0,0.029215277556405614,0.0,0.26878190819810066,0.0,0.21635896704414667,999.0,0.0,0.0
Lac,0.13356405982309938,0.02336892296464192,1.3595282626085667,0.2009767210176098,1.0943672977740673,0.16177843237589218,14.78282773114182,2.400113417096504,4.552569823168318
MM09,0.7399980742420793,0.03707179149902501,7.5323279147136795,0.3552488263595368,6.063230587172232,0.2859614682776403,4.716321838107875,8.052453245872277,25.061226875303127
MM12,0.22802969670642445,0.10026598978822547,2.321079621247243,1.012629595101444,1.8683786890527825,0.8151273821339328,43.62752513234779,2.8515129396321255,22.097463936646676
MM14,0.41311012613876014,0.1720290428394964,4.204985179391064,1.7464284720029914,3.3848492852370686,1.4058068965734232,41.53233358734207,3.5072347124585854,31.995220566727628
MM16,0.32055504092009784,0.08868844070774635,3.262881035734645,0.8937341555604373,2.626492144550047,0.7194211842807927,27.390951302618088,3.453544989098628,25.583606121629686
MM21,4.422081878773054,0.616856419834146,45.01169926792997,6.277598368423941,36.23266470499713,5.053222174124821,13.946592709279514,8.345079902008328,0.0
MM30,0.5279846637934635,0.09665496491978713,5.37427563673797,0.9755735632945753,4.326082559538014,0.7852987198618425,18.152652175591058,4.503713166857059,31.94352565277969
MM39,2.6873588348781423,0.40768962132561953,27.354217089736874,4.1478595488483325,22.01907931048253,3.338865377693479,15.163510383942164,11.542529121129984,0.0
NAA,1.3243337901526628,0.01798203131925536,13.480192345341422,0.13157669745795122,10.85102978450799,0.1059141165412847,0.9760743325255474,56.482926889331786,4.575057661366455
NAAG,0.019293000940769394,0.016738148701117585,0.19638052395419467,0.11330393597923885,0.15807867276171864,0.09120525527498086,57.69611654853652,0.9382510211598988,4.986072849902435
PCh,0.07587510316753517,0.015946655158232962,0.7723211417894075,0.10078411592528118,0.6216884372320001,0.08112728777853603,13.049508872924584,9.741050913119985,4.565147036581285
PCr,0.4350978288316683,0.022727961222606834,4.428794662873636,0.19321070703763535,3.565007202061157,0.15552709360825728,4.362602508021224,18.53578154932337,4.5794377309366645
PE,0.4833636336453337,0.04160219118210307,4.9200849534550715,0.4038941749012446,3.960476750222394,0.3251190791173894,8.209089451140771,4.514453697115704,15.671708808142837
Scyllo,0.04344435191219895,0.01305870547291918,0.44221345437967996,0.03845164129697386,0.3559646065615942,0.030952073552635427,8.695267164793153,3.699457980267238,4.574982742275746
Tau,0.22135757111734297,0.027094712173363497,2.2531650690687286,0.24468729417779286,1.8137101198208858,0.19696374124301497,10.859714520557798,3.0275710665216344,12.929555583932217
bHB,0.03590882607940465,0.023510151040979647,0.3655104823610874,0.20267609645957743,0.2942217016673873,0.16314636341600267,55.45014609440228,0.6624635710153197,4.591860073279136
mI,0.7931775068490584,0.03021892707659714,8.07363327570999,0.2800430376567536,6.498960318930451,0.22542373763736984,3.4686123098912587,21.8527408478646,7.368979841134104
Cr+PCr,1.0,0.017678207388275396,10.178847995555177,0.12723947119924683,8.193576170292488,0.10242281833799047,1.2500380323471658,,
