Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.011954309488273617,0.025700424182149444,0.1050452451568126,0.18778971584900483,0.08335401024390025,0.1490122268286401,178.77031518054002,0.15988942191079789,4.318834531093746
Asp,0.4397946592175943,0.04311564997578119,3.864576021014559,0.35749622792048924,3.0665634485702142,0.28367532675806784,9.250593751462457,3.133405786733003,4.200525528190669
Cr,0.5048250985467323,0.02801870376073802,4.436013329767977,0.211851524708794,3.520002261688069,0.16810541147675612,4.775718848434451,16.843648982198577,4.337463725689772
GABA,0.2623992710637222,0.03719870631656495,2.30576226798343,0.30184367873903095,1.8296357100083835,0.23951470675432096,13.090841277536253,2.512696544977657,4.838453359282957
GPC,0.13551656504276793,0.018459142020146712,1.1908149786226172,0.10282835475885899,0.9449185803557729,0.08159489487732866,8.635124398401313,13.465945389325883,4.415174532546528
GSH,0.22074678734739853,0.01956157766157339,1.9397523894820135,0.1175167382496277,1.5392047522203127,0.09325021222299404,6.058337078837628,5.717998878548471,4.178169445513746
Glc,0.07847660168438181,0.03453920231563835,0.6895918054569221,0.2763655119351548,0.5471950903666213,0.21929763387685944,40.076681559757745,0.9561781650421022,10.45105368055621
Gln,0.37006222063108035,0.032578918710989134,3.251821171904442,0.25732980031542974,2.58033892795076,0.2041926864898373,7.913405649078897,3.0058706419650303,7.5775344396349915
Glu,1.2478329914927817,0.03456874779297689,10.964993221456899,0.2766506039424634,8.700785608536801,0.2195238560353415,2.5230348834242626,11.63398907031014,6.397879433500398
Glyc,0.0,0.03674531579894329,0.0,0.2975246557515554,0.0,0.23608753700661603,999.0,0.0,0.0
Lac,0.13148495487782808,0.028456565814168815,1.1553883001876786,0.2163110712903625,0.916807305897181,0.1716440875100054,18.721937140546206,1.8627014408936262,4.290543700780969
MM09,0.7990803274348522,0.04456680259358925,7.021701167910977,0.3709831340120253,5.571760532387122,0.294377264830888,5.283379698746085,7.431807702151537,21.98071218548221
MM12,0.13433272477888827,0.1570090026861481,1.1804123041002845,1.373959048691336,0.9366639978908166,1.090244460359467,116.3965373724712,1.252275592227557,22.140962107932776
MM14,0.834519433532406,0.3533802207714694,7.333112679534259,3.1026976990043336,5.818867369932849,2.4620085887796157,42.31078717314067,4.300099991683975,38.452339872271395
MM16,0.4702210519255364,0.11858009124282252,4.131939676303762,1.0344114910103452,3.2787180570777608,0.8208115073592418,25.034525478253855,4.366349638311042,22.079902378874554
MM21,3.3839416539011316,0.4119857086033737,29.735467446202872,3.618038325136018,23.59526558691849,2.8709343594373324,12.167417013644528,7.9154440426714965,0.0
MM30,0.6039417406840374,0.14974855175147997,5.3069738802411335,1.3098814894599045,4.211114501350107,1.039398546100258,24.682267503460693,3.2591622467201304,37.037474721221706
MM39,3.564511027097463,0.705732527181693,31.322171730028455,6.200163822712901,24.854324623151896,4.91986589227122,19.794808214938765,9.760434954138002,0.0
NAA,1.4372943289470521,0.021866078855096387,12.629833224147475,0.145540174799109,10.021845790095389,0.11548697138070507,1.1523523091409078,48.40584339751801,4.316735693522561
NAAG,0.04431836447075448,0.020352651565141017,0.3894355809799009,0.12746869214911116,0.3090193883395652,0.10114714526404726,32.731650207300895,1.6896044265572483,4.689624395713326
PCh,0.0531880662333257,0.01884952682402271,0.46737567421833187,0.10815864393854216,0.37086530359740005,0.08582451020378161,23.141693054400704,5.367482039569771,4.312588807229845
PCr,0.49517490145326765,0.02733653530826746,4.35121484596689,0.20485432003590537,3.452714173808685,0.1625530890550039,4.7079798926909655,16.652354740852765,4.320227427407675
PE,0.22030706261450989,0.05656713151228914,1.935888427919607,0.48097837260610493,1.5361386763482057,0.38165912352772163,24.845356047868215,1.577313923934162,15.49626475881427
Scyllo,0.041502252329060886,0.015045193533269502,0.3646897610223819,0.041732663677310135,0.2893834369249763,0.03311511026006828,11.44333297439324,2.7620423983273317,4.354353495908125
Tau,0.20744075738899026,0.034478527377051364,1.8228292681243161,0.27577988591393054,1.4464255784381073,0.21883293623824332,15.129221959317501,2.1945667761344003,12.48356604183365
bHB,0.0,0.029334907802103218,0.0,0.22518877534131318,0.0,0.17868859707634124,999.0,0.0,0.0
mI,0.8342089839834163,0.038724650894692195,7.330384688510232,0.3163153195974403,5.816702693260216,0.25099803756626937,4.315125781778387,17.574402226075108,7.217616742333178
Cr+PCr,0.9999999999999999,0.020189232728432815,8.787228175734867,0.12544597180927763,6.972716435496754,0.09954210496283858,1.4275943369228228,,
