Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.0038375444403421204,0.02080105010847124,0.050371722435694204,0.21468234770536543,0.039776822968539835,0.1695272928188712,426.1961619030087,0.06813258711975172,3.945391792189973
Asp,0.4228486881984795,0.03430298252645752,5.550324454961187,0.4174639255904659,4.382901012463777,0.3296569555500609,7.5214328275406235,3.8976074843965467,3.9565807734692204
Cr,0.505423343848575,0.02276677763739447,6.6342018404329295,0.24666592901157738,5.238801839292812,0.1947836308990554,3.7180950315415884,22.110509832108942,4.040451499158992
GABA,0.27573375783952636,0.029156142336940433,3.6192895045158906,0.34351555984919563,2.8580288886648786,0.2712624653346737,9.491242947561433,3.418455199859382,4.51594908108871
GPC,0.07375494822440402,0.01583795966809966,0.9681096435426468,0.12148392998240037,0.764483008388144,0.09593169625282107,12.548571413651949,9.574170780540504,4.1002844598870265
GSH,0.1312402478863026,0.016793033027847428,1.7226633962657585,0.14187263470883585,1.3603282483564794,0.1120319576543762,8.23565619472586,4.502451492004337,3.869056484934408
Glc,0.11905425295783793,0.027517409565031337,1.562709664476616,0.3193769516523613,1.2340182679769818,0.2522010336717365,20.43738251016239,1.80502606589018,9.61359022407432
Gln,0.31726074551267985,0.026197554335985047,4.164373979544432,0.2996444246118808,3.2884634185499584,0.23661893330157077,7.195425436902303,3.283914241463583,6.831264933422898
Glu,1.0702375293506243,0.02818398749563091,14.047969634432867,0.32923964944995054,11.093200196392262,0.2599892681278393,2.343681386119698,12.826257010424651,5.656663388372896
Glyc,0.0,0.027972725143172388,0.0,0.3261206851534804,0.0,0.25752632890982324,999.0,0.0,0.0
Lac,0.04262672903441022,0.022498912592208063,0.5595197128378885,0.24239433884927378,0.4418335424875215,0.1914105025352791,43.321858602594666,0.7887881177722891,3.941818772507266
MM09,0.6330771649056088,0.03818335650246051,8.309789691493082,0.471950836119958,6.561956142879358,0.37268340152877694,5.6794558423434545,6.878913994644482,22.637128125202537
MM12,0.17406547214950122,0.1348253188233932,2.2847885633791023,1.761662060734622,1.8042192287964098,1.3911241572033095,77.10394252539504,1.9309539991010147,22.47011269310563
MM14,0.49065580982671825,0.4277887821825713,6.440362749740256,5.612633521872766,5.085733752238446,4.432104347272128,87.14778561345985,3.0265392741776953,38.86476951411383
MM16,0.4785496870748102,0.23444039886622053,6.281457422515645,3.0726439879407548,4.960251661014734,2.426361657767347,48.91609989947523,3.820895472404391,30.799288372859333
MM21,2.008514984426855,0.26421904259483275,26.363827410025404,3.4640415659236647,20.81861101733172,2.7354349119054535,13.139372793065657,6.275100054214727,0.0
MM30,0.3602038543541162,0.05605236610573003,4.7280465031370955,0.7161431626863045,3.733576293373701,0.5655137133471894,15.146703024412684,4.072125811999157,22.190219100037655
MM39,1.8418103792300087,0.235161764060764,24.175657805146795,3.0821268656866465,19.09068846893144,2.4338499613450573,12.748885223840684,8.404140393889111,30.9333795406086
NAA,1.410833334656401,0.018013127019891325,18.51864030270396,0.1656639972604224,14.623535613242142,0.13081918133136944,0.8945797021406228,62.28153857864997,3.9971370073953185
NAAG,0.00959949094127859,0.017271453884917513,0.1260032035420384,0.15144545436394172,0.09950041170736232,0.1195912852754837,120.19174918311901,0.47624713291760157,4.3453201101944225
PCh,0.09747812032998444,0.016118982428871803,1.2795007060237282,0.12769354532000032,1.0103778590577426,0.10083521668140613,9.979951141787978,12.904344025018428,3.9856410319864533
PCr,0.494576656151425,0.022138183464929632,6.4918278951871535,0.23660257026728534,5.126374013887326,0.18683694136999215,3.644621731926926,21.78804188098359,3.993770332443025
PE,0.36313017281749327,0.039605887554913385,4.766457446303277,0.4917347722254246,3.7639080988490123,0.38830609787577364,10.316566921347418,3.2694908002966327,15.239121041556114
Scyllo,0.04235665939724251,0.013363787773005863,0.555974770749737,0.048064292345256256,0.43903422320567365,0.037954724501750185,8.645049177400823,3.6830273192329868,4.066293492201778
Tau,0.1833967426303254,0.025287254003729276,2.4072710971815146,0.2858531154445639,1.9009394882637414,0.22572840908030575,11.874570993655302,2.4135494631258667,11.790054606399647
bHB,0.01637373383345705,0.023129371531672934,0.21492211718108584,0.25241100796752297,0.16971663055694766,0.1993203228667098,117.44301204461442,0.3059253068934614,3.972741785046696
mI,0.7365748633178889,0.029260664899434474,9.66830355842091,0.3450433844856321,7.6347279873220435,0.2724689360915173,3.568810002713515,19.864439067541774,6.83028399058011
Cr+PCr,1.0,0.018175939097091948,13.126029735620083,0.16870006299537055,10.365175853180139,0.13321665839628527,1.285232978998741,,
