Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.049382619421626625,0.02835703492361035,0.4711108792392339,0.18970624141277337,0.37202011636539145,0.14980451761077393,40.2678540812128,0.6484320448701623,4.129580482827189
Asp,0.4175473137693623,0.04519633037831775,3.9834072071866826,0.3856352670215453,3.145560160150333,0.3045229546463135,9.681040550556812,2.8567561238367367,3.9605486086078945
Cr,0.5184491869595729,0.03087695927794958,4.946012487187441,0.2226507603762267,3.9056965612839862,0.17581967522754813,4.501621476957441,16.880854700975036,4.082961212593494
GABA,0.2288319528277186,0.03828112293914786,2.183060027137507,0.3101236746204386,1.723887689963359,0.2448940379094311,14.205916042862182,2.1314088482845497,4.588213869399283
GPC,0.07266722675613396,0.022991148865918742,0.6932463585349317,0.10446097181751753,0.5474328917823286,0.08248924956678941,15.06837656360425,6.992797064571453,4.145823398523207
GSH,0.19238363094885444,0.024058991118026146,1.8353425271697683,0.12443763270214457,1.4493070965175598,0.09826413406721086,6.78007679002766,4.869471843281279,3.9405131430308993
Glc,0.04052374603836225,0.03607181538637046,0.38659710338977016,0.28500229824922596,0.30528248386416834,0.22505654789865273,73.72075366066167,0.4528108461972396,9.180497645278008
Gln,0.25635705895191085,0.03545930245641647,2.4456499241335847,0.27791858563626126,1.9312459326653917,0.21946278280702577,11.3637926219027,2.0209168502628385,6.92151252551837
Glu,1.1217723535228037,0.03802235915019704,10.70172392562373,0.30721279701396287,8.450784635986128,0.2425954176193728,2.8706851265186004,10.269596099840141,5.750709502107931
Glyc,0.0,0.03700479933366374,0.0,0.2956880723533531,0.0,0.23349473750720337,999.0,0.0,0.0
Lac,0.12145132834444707,0.03068709280929763,1.15864736928207,0.22024878663499892,0.9149441206767053,0.17392291887974065,19.00913016973155,1.6558589326891304,4.144457028712745
MM09,0.8373114700577919,0.05628470781848173,7.987963122978226,0.5011253107978053,6.307820730719681,0.3957214843726258,6.273505561840477,6.488442870851222,24.038978817717314
MM12,0.20324775292261188,0.07207213263544648,1.9389864025891772,0.6599660634974526,1.5311511130606565,0.5211525833069421,34.036652480707616,1.7324405777944898,22.16871132988163
MM14,0.2584151269613122,0.18478858576200274,2.4652839216978895,1.7523041464508304,1.9467502276848265,1.3837345329891217,71.0792023193817,1.926966753042052,25.257113241821422
MM16,0.9890268109828679,0.433459065270936,9.435329595117835,4.130705595184897,7.45075643251933,3.261876649236766,43.77913408899109,3.61320270500516,49.05273768369645
MM21,4.984399555359511,1.0073777369366894,47.55124139844013,9.608462287573946,37.54958575130544,7.587473386494549,20.206543520205848,7.863816929439367,0.0
MM30,1.0658673459926624,0.27435990201959776,10.16838937270071,2.6102820698359865,8.029628616917948,2.061250296182945,25.67055581923196,3.980068851196424,46.84716570928321
MM39,6.126999179925774,1.472148963781152,58.45165778080991,14.042997379354407,46.15727101119344,11.089273776955984,24.024977070821112,11.3025525490408,0.0
NAA,1.327614032886993,0.03216844260754881,12.665456422707,0.2387126663630692,10.001476891820111,0.18850321194383948,1.8847537616970371,43.489828703479674,4.057024931012676
NAAG,0.04268216385195948,0.0248515526480913,0.4071884394881565,0.13788678122875384,0.3215427563159759,0.10888446575635419,33.86313751983728,1.5614095253669538,4.40257894357593
PCh,0.10926448443330722,0.02331566232772296,1.0423847080994186,0.1108140183480113,0.8231354814621642,0.08750603269301574,10.6308177285197,10.711234807909934,4.051110783376055
PCr,0.48155081304042713,0.030328320622217075,4.594001484467444,0.2156785121770563,3.627725535853068,0.17031392976360904,4.694785426305944,15.787539033310276,4.043565950267225
PE,0.3381121610895696,0.05530120334798713,3.2255947407809207,0.4910585074675023,2.5471416256629267,0.3877720747720356,15.223812875780432,2.266470470937417,15.273154454227056
Scyllo,0.04588318016404024,0.02072495927284799,0.43772617982890216,0.04353895951323504,0.34565736333470126,0.034381224247459194,9.94661994634488,3.002619604786735,4.06687176913989
Tau,0.2390609619166027,0.0354046445624575,2.2806449167616463,0.2772836568142689,1.8009471330653744,0.2189614012753091,12.158124869696595,2.381976992811277,11.837744495009627
bHB,0.02949732039296756,0.03065214464634314,0.2814048486752911,0.2198054286232775,0.22221576525471323,0.17357281425176332,78.11003600613428,0.41539503773715664,4.094349340617892
mI,0.7674800628812709,0.04081521134504482,7.321770522853894,0.33825855273120387,5.781751264821902,0.2671111869712296,4.61990104272425,15.628366882201114,6.733243912846576
Cr+PCr,1.0,0.028590048380806338,9.540013971654885,0.1928629934403255,7.533422097137053,0.15229729650503984,2.0216217084519634,,
