Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.04714867069292306,0.03602994381457763,0.6469665901883468,0.30743628007797885,0.5207829057529313,0.2474742308196639,47.51965321555122,0.6549531009747747,4.585010168430742
Asp,0.45975066549827115,0.0538971466677631,6.308625800533661,0.6301186240995165,5.078198048454666,0.5072209492797021,9.988207321572526,3.3821046196941893,4.30495194718622
Cr,0.5386583083070444,0.041304683646508036,7.3913839749959305,0.4139129096590605,5.949776205465898,0.33318377036771246,5.599937860883332,18.83498338106536,4.422516065706706
GABA,0.37646104506749856,0.04997784959345875,5.165738823313607,0.5660334436511786,4.158218547240285,0.45563487513656853,10.957453774019719,3.7876389636310437,5.024889394833809
GPC,0.04076686088159254,0.030847435578656976,0.559396406932114,0.17104829728492477,0.4502923190903017,0.13768721698318517,30.57729637968205,4.172754303242975,4.520504599824948
GSH,0.18811279529647498,0.031749030667175424,2.581253977156694,0.19970958896059585,2.077808911768728,0.16075844042478962,7.73692130754914,5.133112304134817,4.245987635872639
Glc,0.17161891503318535,0.043524800353768066,2.3549275650630213,0.45473575542789424,1.895624965447073,0.3660445711617809,19.309967838255986,2.150217795995561,9.895809277615575
Gln,0.45111322864966835,0.04390816783595443,6.190104260397292,0.46162306702173167,4.982792825058877,0.37158858873403344,7.457436056046395,3.9537265417754166,7.647470722008498
Glu,1.1591775222386551,0.04678329523300453,15.906050328971107,0.5120469743690745,12.803750974161428,0.41217787013745333,3.2191962415486497,11.68209800185906,6.5443806214877664
Glyc,0.0,0.04625295750863327,0.0,0.5028934363792268,0.0,0.40480962858593056,999.0,0.0,0.0
Lac,0.14015595532889555,0.03907270421078521,1.923197816207704,0.37087023895782845,1.5480993334922604,0.29853609696524447,19.284040145653673,2.0401652198140408,4.611813782332525
MM09,0.7592392848823342,0.07695737235326745,10.418161192211327,0.9824550307981593,8.386213972351682,0.7908380331690686,9.430215300687111,5.787950920333436,28.255353127658463
MM12,0.12973703706697337,0.1522328354739113,1.780231070331268,2.052718625131505,1.4330166716164814,1.6523585398404124,115.30630261101619,1.275705317136365,22.162600072826987
MM14,0.30162516228839736,0.4118506664167993,4.13885269495035,5.63807066367531,3.3316152111225628,4.538427281406275,136.22303278766356,2.096526861388968,30.947323043480328
MM16,1.280835641273596,1.0434787516444572,17.575423765889187,14.313214263104975,14.147531568785112,11.521579982103955,81.43880030297996,3.4231694851945487,0.0
MM21,1.1315482418182732,0.7456955000367296,15.526925719937003,10.224987503033594,12.498570430792496,8.2307166766788,65.85326475739126,2.780263569790514,0.0
MM30,0.2924805057122792,0.08553953016459138,4.013371166064263,1.1080617105470543,3.230607467874813,0.8919465179867527,27.60925079435605,2.888344942781283,22.069216220993837
MM39,3.079470126304198,0.8082683278437215,42.2560012386722,11.084169599525662,34.01443512588287,8.922324799212257,26.23099506486563,7.809335861098199,0.0
NAA,1.4280659123555826,0.04374712986232329,19.595694222182583,0.4587352189468461,15.773770596567024,0.3692639835154331,2.341000087802716,49.465034753860934,4.463560887656315
NAAG,0.0,0.033354926191604135,0.0,0.2440687547174029,0.0,0.1964658410695131,999.0,0.0,0.0
PCh,0.1072100819827491,0.03130281568122649,1.4711197612746976,0.1859743831446273,1.1841941077114297,0.1497021347292015,12.641688871304673,11.17135286914477,4.428117952543054
PCr,0.4613416916929555,0.039360536670116665,6.330457609934594,0.3765574006713006,5.095771804673441,0.3031140406296408,5.9483440830621275,15.997551421870506,4.448699785987554
PE,0.21890203619763113,0.061094705762099966,3.003739063322622,0.743564943096371,2.417892950338194,0.598540817338045,24.754645041432717,1.6290399602265853,15.545938299455496
Scyllo,0.02898878885598758,0.02862977364393846,0.397779568420861,0.066499208433659,0.32019705906460305,0.053529272644926996,16.717602841607274,2.0290057297721704,4.432241096843703
Tau,0.24499425643475897,0.0422866087536387,3.3617723760156086,0.4321790437831149,2.706095821658519,0.3478872968716521,12.855690256320562,2.6584813925648416,12.458443408845444
bHB,0.0,0.0391305423067497,0.0,0.37201665136636725,0.0,0.2994589143013549,999.0,0.0,0.0
mI,0.7747992068243349,0.04913413240124053,10.631671976173346,0.5519498807960117,8.55808183719607,0.44429815559293234,5.191562362279304,17.341673109381123,7.085853672560594
Cr+PCr,1.0,0.03990433530272614,13.721841584930525,0.3871840732860277,11.045548010139338,0.3116680981755978,2.8216626091299397,,
