Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.03675244393814018,0.030546604977126756,0.44211720731942156,0.210695075566293,0.35588713142690925,0.16960132925767255,47.65593197418115,0.6629155316441684,4.464613258052196
Asp,0.4531327381057847,0.04527684404029859,5.4510056815141485,0.45389435721249705,4.387847256947595,0.36536727837084665,8.326800295801872,4.33635286983686,4.254718713499528
Cr,0.5412479725972613,0.03542055207067548,6.510996724864585,0.3015295154980003,5.241098760193556,0.24271951540126155,4.631080742929901,24.448278005634332,4.516477387596196
GABA,0.27074795967060633,0.04052387716627392,3.256989712533856,0.3834131862816607,2.6217498588404506,0.3086326810131312,11.772010970933492,3.4921175090226773,4.850135013107881
GPC,0.030157820966769947,0.02699999123631229,0.3627865294375888,0.1218912896849768,0.2920290256619374,0.09811774053067308,33.598626132546656,4.016904859205676,4.592916777271306
GSH,0.1831794282370711,0.027690888254112617,2.2035752884040862,0.14256757360686348,1.773792277907806,0.11476134374653311,6.469829933068291,6.434172545287073,4.358936205903996
Glc,0.10483877750845885,0.03710163762687766,1.261168579940906,0.329488497656702,1.0151915843362405,0.26522540703666136,26.12565067805136,1.6825860019565066,9.340168242031266
Gln,0.4323325951748102,0.03709344746994587,5.200788277741881,0.3293550264866394,4.186431992878796,0.26511796794346304,6.332790509780978,4.819900789536406,6.884899391435717
Glu,1.226796308632052,0.04000209087975864,14.757869132052745,0.37540016977309787,11.879509832299766,0.30218251483073105,2.5437288162270186,15.598784093953117,5.904984411266579
Glyc,0.0,0.039433558866730695,0.0,0.36659225110535454,0.0,0.2950924833716298,999.0,0.0,0.0
Lac,0.12072987259532893,0.03248339167509033,1.4523321007364134,0.2491147123309189,1.169070772757489,0.2005276404083444,17.15273746305021,2.283346174608096,4.472255962771953
MM09,0.7446810554536849,0.06841463185013262,8.958215381132641,0.7659589631749345,7.21101445932268,0.6165671312542066,8.550352169341231,7.519733589845915,25.356694351069507
MM12,0.10339055082828177,0.14886420435702996,1.2437469919647959,1.765288873709801,1.0011678845863234,1.4209887853347585,141.93311703380323,1.2086319878212428,22.23079827622754
MM14,0.4638431729987098,0.6224810488842184,5.579847931352192,7.4821437209513455,4.491560249661588,6.0228342658679015,134.0922514914875,3.10645649343695,37.525238315762294
MM16,1.0970210356135495,1.2980001494564346,13.196724480485411,15.611520253090855,10.62284919437224,12.566665735024278,118.29844804425758,3.3612629261235547,0.0
MM21,2.3291715542014506,0.836325542295154,28.01900261774788,10.056156387273967,22.55420576713508,8.094814204464258,35.890486626044876,5.979716476075597,0.0
MM30,0.45925165093829773,0.07531566261791191,5.524613756609645,0.8545351944424253,4.447098890364944,0.6878675473803288,15.467781678312983,5.360776526280922,22.08671231584769
MM39,4.843155748526628,0.9236198141948023,58.26122740995467,11.10669757572311,46.89801879020589,8.94045894258653,19.063617554039705,12.713487368187597,0.0
NAA,1.4496463966348379,0.03916699231171383,17.43866659750872,0.36243323185799736,14.037447374930546,0.291744634871307,2.0783311030774247,65.37054582347326,4.527197509652248
NAAG,0.03197657423351634,0.02886181940511586,0.38466540411733563,0.1729398644207468,0.3096406675969648,0.13920985485098197,44.95851786244713,1.6087509161590179,4.8552862710203035
PCh,0.11449932736176224,0.027388097808219942,1.37738113248575,0.13383611792609268,1.1087381626559183,0.10773286201371139,9.716709106110638,15.423142902742997,4.532695754998706
PCr,0.45875202740273885,0.03379649540722036,5.5186034852213215,0.27322647245255405,4.442260855997414,0.21993666815320395,4.95100750007221,20.69223625257057,4.520958810941556
PE,0.38639074078799346,0.051099551425551025,4.648126136558494,0.535936508776284,3.7415604954165684,0.43140801483789165,11.530162758730448,3.607216408438385,15.515449688305482
Scyllo,0.029464827713180708,0.02533465696333839,0.3544500976486236,0.047383758982389716,0.2853185227758386,0.03814208038341136,13.368245430521105,2.667282031389584,4.519096849603665
Tau,0.2981754994235878,0.03630218643863945,3.5869320505084614,0.3163393915144109,2.8873405896559436,0.25464088874980123,8.819218960938178,4.016007773492984,12.004969951782464
bHB,0.0,0.032903570805075395,0.0,0.25697076086090237,0.0,0.20685145348189085,999.0,0.0,0.0
mI,0.7819849707865753,0.04287171913346713,9.406966568858206,0.4187363061581594,7.572241686582998,0.3370664166781934,4.451342556530256,22.665759905964087,6.834365676314958
Cr+PCr,1.0,0.03539292782715966,12.029600210085905,0.3010597432757693,9.68335961619097,0.24234136705999365,2.5026579272630656,,
