Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.05333643833060377,0.02980745596949906,0.6711751797751937,0.28396158387187426,0.5325813912559072,0.22532516093990287,42.30811752707923,0.6872054605831368,4.195111198196266
Asp,0.5072017772308383,0.04948560513900746,6.382526742882947,0.5724660366163008,5.064571925307459,0.45425511463338675,8.969269690168531,3.4341346459256297,4.107851469239865
Cr,0.5671077516895432,0.03348838466409332,7.13637166457992,0.3428239065820926,5.662752235436105,0.27203275482330963,4.803896471418895,17.99777342631744,4.25661100163055
GABA,0.2959967142748453,0.042571650144733165,3.724764047514101,0.47637115783569284,2.9556218380862744,0.37800327193162614,12.789297570503072,2.706419789679309,4.738669167771825
GPC,0.056814497489398576,0.023198577047007993,0.7149423876022941,0.15862469693819878,0.5673109240788446,0.125869615457456,22.18706006090634,5.383085540415113,4.307520654366293
GSH,0.2373941478449915,0.024089386565080795,2.9873209543880956,0.17841610677575737,2.37045647389528,0.14157421375582172,5.972445194202543,5.897619656147424,4.090484743704215
Glc,0.02855116176681018,0.03854407631926682,0.35928216677779307,0.41856412268453347,0.28509247958192446,0.33213305483644767,116.50011088454741,0.32459888787045044,9.946754490242625
Gln,0.36228089177463557,0.03668157089255006,4.558871013448227,0.39116429369512107,3.617490545034337,0.3103911318883391,8.580288684220815,2.803522796546788,7.248705980362757
Glu,1.3700512956534634,0.03939832116424089,17.24045424558894,0.4309748314019959,13.680400266104904,0.34198102406175757,2.4997881451543718,12.23939778753029,6.084712261258174
Glyc,0.0,0.041023686136879935,0.0,0.45435483328107246,0.0,0.3605331909230157,999.0,0.0,0.0
Lac,0.18644446162166353,0.03293180407873551,2.3461801905735284,0.334176961794863,1.8617075656033986,0.2651713540688326,14.243448271258858,2.5112590171292464,4.186688966358071
MM09,0.6958562927616432,0.04807829093562776,8.75651781427657,0.553150196083046,6.948347585866603,0.43892788333153243,6.317011028986815,5.937967662680902,22.280090834430265
MM12,0.24735678054250884,0.09126617927665841,3.112688751734131,1.1220235615833718,2.4699365469689054,0.8903321926328273,36.046763781257404,2.074020467264771,22.867713675523397
MM14,0.40567980259865977,0.13643561242974309,5.104994314629526,1.6992979184863441,4.05084254657561,1.348402737253862,33.28696985257395,2.8515593255298257,27.07398438784736
MM16,0.4641715577200524,0.09147167527189633,5.8410429801895845,1.124670304368441,4.634901424419291,0.8924323983574203,19.254614427301085,3.456675223846763,25.724896452842287
MM21,2.251391292729058,0.33155408632785455,28.331062270700848,4.1650072351928715,22.480861948651672,3.3049573565174355,14.701203913205186,5.751145404451633,0.0
MM30,0.39514461726087635,0.0724896278574601,4.972421628219107,0.878658508723057,3.9456453523130888,0.6972206141045113,17.67063564635311,3.4366311835761154,22.191624390661413
MM39,3.544392060206873,0.7349999589132072,44.60192792509975,9.245846629274343,35.39188805372934,7.3366328337811755,20.729701740249755,8.007202432791432,0.0
NAA,1.553395694816434,0.02892402556070877,19.547623863969203,0.26910603081626033,15.511152716801735,0.21353719357662101,1.3766687587655349,49.9879979580549,4.218312857527884
NAAG,0.0,0.025675182540977157,0.0,0.21054427361037403,0.0,0.16706810016117601,999.0,0.0,0.0
PCh,0.13605614985454315,0.0236958899642088,1.7121036517683421,0.16986688515917853,1.3585641607583232,0.13479035690307323,9.92153045078386,13.110858145816158,4.209530916063575
PCr,0.43289224831045686,0.03187990878454933,5.447430343625828,0.3176138657546426,4.322567518288784,0.2520284414605916,5.830526426580018,13.918425462687283,4.21245728536851
PE,0.1059413682192853,0.05794770936428547,1.3331452021499068,0.6867875346451683,1.0578584368166715,0.5449698852407666,51.5163339700443,0.7144100918649021,15.38463638506682
Scyllo,0.03698802386525637,0.020076235843154353,0.46544996899517516,0.06136337072459081,0.369337245352992,0.04869218996387931,13.18366630404199,2.361227628526988,4.236343540678145
Tau,0.2661783933318037,0.037169670345384855,3.3495362005497302,0.39839375286058115,2.6578763689508125,0.3161277495947002,11.893997527036616,2.61730821153671,12.12153768713453
bHB,0.0,0.03316461000078859,0.0,0.33780305793786797,0.0,0.26804868235340373,999.0,0.0,0.0
mI,0.8368228374888658,0.043366595251834866,10.53041290290482,0.48759357046292373,8.355943609545683,0.38690832132910297,4.630336673013276,16.828883394287985,7.001719557326592
Cr+PCr,1.0,0.027541829523589474,12.583802008205746,0.24506972559860887,9.985319753724887,0.19446424621620736,1.9475014422413977,,
