Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.042599548585590806,0.023908919467096244,0.3919289607137975,0.17311628238411217,0.3094928688702023,0.13670399550373608,44.17032159828799,0.7109842324710148,4.488030494322809
Asp,0.36509907350587256,0.038535078528112096,3.359023867335717,0.3275324011730107,2.6525060342870823,0.25864111267093837,9.750820896452877,3.2192828696551063,4.089769822949396
Cr,0.5584597829312151,0.026557495778293777,5.138001917670991,0.2031830164153497,4.0573040350590635,0.16044666498122911,3.9545142191665565,23.59401535005644,4.201298154930311
GABA,0.30174988335837366,0.03414951006533774,2.776191816740511,0.283364690212749,2.192263537586422,0.22376338495307432,10.206956468355404,3.649533422723294,4.790485898573948
GPC,0.11420144100092107,0.017967779158969754,1.0506884126619274,0.09439173805565113,0.8296926323872222,0.07453792073768453,8.9837992803698,14.052213572201824,4.324543407552062
GSH,0.16872097118022428,0.01869178450340325,1.552284873451806,0.10562405850745284,1.2257861677622781,0.08340769926685046,6.804424903824341,5.573802466056379,4.037775464354465
Glc,0.0,0.031176769676808977,0.0,0.25270046102007887,0.0,0.19954889402275716,999.0,0.0,0.0
Gln,0.30812686718799903,0.029548442158479196,2.8348620310460015,0.23555830394277277,2.238593395195224,0.18601232004053156,8.309339268121523,3.2082907539188428,7.227671214737663
Glu,1.2233826140566926,0.03151410758432659,11.255496652017365,0.2562178961358613,8.888079980227849,0.20232649199118913,2.276380190561724,14.768207544750174,6.112423056714222
Glyc,0.0,0.032517653958672135,0.0,0.2666211594759436,0.0,0.21054159253101742,999.0,0.0,0.0
Lac,0.07318091841653485,0.02592325882157288,0.6732869772421775,0.19612722250939438,0.5316716523834375,0.15487494633575336,29.129810784807226,1.2796128469699048,4.517694274176421
MM09,0.764645947169595,0.038120547991960074,7.0349781004384875,0.32340031678625614,5.555281117216772,0.2553781472372502,4.597033738684967,8.699549780095904,22.238610157087155
MM12,0.21946602606508808,0.11028071603145076,2.0191549996088827,1.0054995857703275,1.594457506749298,0.7940085644120234,49.79803858371925,2.496726201005149,22.212475831048142
MM14,0.6834738154428877,0.2905134223900628,6.288169500749881,2.6693653909204693,4.96555195917339,2.1079063700579477,42.45059536964041,4.673997874739133,36.009766587313614
MM16,0.304619249866116,0.13105807021030283,2.802590871909533,1.1981131269316556,2.213109966757778,0.9461088770010685,42.7501972885299,3.4763783138137807,22.216671649411822
MM21,2.455684510144804,0.2792789222349348,22.593053444410714,2.565865658042274,17.840960041109604,2.026176177939883,11.35687862800609,7.742382481259485,0.0
MM30,0.35450518020077926,0.06473763374877244,3.261556787734256,0.5799391335921027,2.5755396217226267,0.45795805928357536,17.781052771274165,4.05432438598799,22.014329517671737
MM39,3.736382222389843,0.46880158655204796,34.375866643481025,4.310983349657495,27.145443827407096,3.4042358138251316,12.540726301877896,13.66670050873339,0.0
NAA,1.3459766681137326,0.02056837783786383,12.38339968835421,0.1318815432015184,9.778746354786001,0.10414233508575357,1.0649865668597007,56.4025734188486,4.245711239484972
NAAG,0.052464146993351356,0.01936981941716761,0.48268630275568747,0.1155028161918607,0.381160831626571,0.09120861566520151,23.92916797772127,2.4553654559299876,4.597446184308379
PCh,0.08502217473047265,0.018368260181672126,0.7822301805097613,0.10070528766758541,0.6177003665202725,0.07952351450088384,12.874124545023067,10.679388043018038,4.235313000335028
PCr,0.4415402170687848,0.025130824174441974,4.062305919543193,0.18719341793068997,3.207863769439397,0.14782022702143338,4.608058123592521,18.525736256763903,4.231894799989144
PE,0.17361218805248002,0.04698384691327698,1.5972855743751349,0.41041012566052887,1.2613216791074102,0.3240868114791133,25.694223515483955,1.5267745195557048,15.387469114386265
Scyllo,0.04648753025443916,0.015316851952803285,0.42769958893264814,0.03796154195390181,0.33773970811519954,0.029976928738953506,8.87574899209917,3.9361688862659627,4.211970742559689
Tau,0.2671985446567252,0.030708021467237428,2.4583088644974933,0.24779444904411382,1.9412422640488842,0.19567478449436795,10.079874527677216,3.4599236189999916,12.168097706588776
bHB,0.0,0.026542975076210954,0.0,0.20302234261859534,0.0,0.1603197863902232,999.0,0.0,0.0
mI,0.8495843800078088,0.033468224726599105,7.816437829760598,0.27639858586282906,6.172373084837519,0.21826249107633858,3.536119545535931,22.6072159112346,6.892419277033768
Cr+PCr,1.0,0.020860542485225165,9.200307837214185,0.1357103464580717,7.265167804498461,0.10716580980436612,1.4750631050532788,,
