Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.045894060239521244,0.02022113965067866,0.4660639584261265,0.17238706404699736,0.36803473595725683,0.1361281567732289,36.987855621605966,0.8169373166780972,4.101893904771892
Asp,0.38670628133381246,0.03596749174109684,3.927084665990844,0.3477955667706359,3.101084179541466,0.2746422401246979,8.856329729343472,3.58602340902133,3.9701656593519874
Cr,0.47023021970851653,0.021684886400604286,4.775288053076051,0.18985039712156002,3.7708813263925784,0.1499183524337866,3.9756847128680737,20.65277683785642,4.0773290860505735
GABA,0.21399660625145853,0.02777918031099025,2.1731811236310077,0.25909663532753685,1.7160866584142997,0.20459973367646314,11.922459315983355,2.6960060855451617,4.5622797429442645
GPC,0.08444679072953334,0.014512982893393011,0.857575149341365,0.0962822245956439,0.6771977063345079,0.07603077317134309,11.227263834497837,11.038239237820148,4.117423568397671
GSH,0.19416683411857738,0.015386186994309116,1.9718055633361689,0.10937435621187055,1.5570672795899168,0.08636918084132679,5.546913866437021,6.68262404002167,3.910866495412668
Glc,0.07078096314178542,0.02785008796950265,0.7187957589916302,0.25988047342129456,0.5676083777450297,0.20521870375697215,36.15498146314476,1.0760207933991914,9.365296757795182
Gln,0.25521455677392124,0.026790917830590313,2.591758191740761,0.2481318151551804,2.046622624464448,0.19594119095074058,9.573879845191964,2.7124968399220384,6.883319068489103
Glu,1.1232640341111015,0.028599968923220524,11.406985552450672,0.26814803451333524,9.007705573375413,0.21174731342203806,2.350735286551901,13.84026835868152,5.731511875066763
Glyc,0.0,0.0288655040019207,0.0,0.27106643858621726,0.0,0.21405187710468543,999.0,0.0,0.0
Lac,0.10275591079107052,0.022568043098670866,1.0435081639111006,0.20018407400049645,0.8240226360158188,0.15807850292997605,19.183757341217188,1.906306026786372,4.106067660857277
MM09,0.9024412492550987,0.05109626261930866,9.164483130927218,0.5067534694524329,7.236878261656327,0.40016584838518815,5.529536823984116,8.787180014490085,25.689901662670184
MM12,0.2224947775314259,0.0754567624068074,2.2594818633226796,0.7581114378135921,1.7842353950224639,0.5986546219624198,33.55244625414925,2.5571299446578064,22.199839693365337
MM14,0.35691204197101634,0.1286468770528379,3.624517818271355,1.3016623454863134,2.8621575088632567,1.027878146261962,35.91270372363948,3.207702732493748,28.08136203828915
MM16,0.5179201256638217,0.18386352768236744,5.259589207310364,1.8638360405511492,4.15331735089086,1.4718074475621328,35.43691279084271,3.7900681021344536,34.08418070861133
MM21,8.99879871616177,1.5139438527341815,91.38471795360267,15.374017394734096,72.16338001367576,12.140334669045398,16.823400825660702,13.331612214461678,0.0
MM30,1.3839585798648706,0.22897868530793203,14.054394199669765,2.3226484597926413,11.09827345538999,1.8341158915355316,16.526137141131393,6.84387312540542,47.721568268004724
MM39,9.110647588644108,1.9249097816122844,92.52056708053887,19.54755040560029,73.0603211436677,15.436030660750149,21.12778922829581,19.31438223430508,0.0
NAA,1.3258474052625246,0.016919930293936222,13.464262842308656,0.13066249077186148,10.63226694628354,0.10317969115898025,0.9704392457437897,58.99565359901041,4.020011487815584
NAAG,0.04799836798677638,0.015688847952395158,0.4874336518747776,0.11372199679049469,0.3849096505342621,0.08980236361262363,23.330764372360164,2.389916289047116,4.364717293586673
PCh,0.10532238254807355,0.014760718520735941,1.0695712313323535,0.10009079823709864,0.8446037471770618,0.07903827325618121,9.358030143762992,14.03379774319198,4.016232835473588
PCr,0.5297697802914836,0.021572929864718288,5.379924974355763,0.18853043035325415,4.248342382219875,0.1488760199121166,3.504331960982975,23.564796377568136,4.010999171199014
PE,0.3753917253207727,0.04651080241320058,3.812182939367615,0.4589570577352072,3.0103502237092736,0.3624226600351245,12.039219130741436,3.411313245837283,15.239344066259209
Scyllo,0.05613611297454863,0.01165995724739059,0.5700741857885203,0.039616402378497347,0.4501680480748475,0.031283715304189844,6.949341570992269,4.963420131401099,4.0575283171510605
Tau,0.2624274249835826,0.027670817046035114,2.665006404948663,0.25789803159835545,2.1044642282184616,0.20365323738767843,9.677201192442292,3.5036898682225397,11.770495947183935
bHB,0.02096071166335945,0.022613053270318397,0.21286049214798985,0.20070721516040815,0.16808863592020165,0.15849160957591077,94.29049662295613,0.3980743177298735,4.098843126138341
mI,0.7864379288014705,0.032000623445091275,7.9864446998311855,0.30521505895869405,6.306621683996823,0.24101787233961014,3.821663711828438,21.582988330057095,6.768798190259107
Cr+PCr,1.0,0.015539375662309172,10.155213027431813,0.11158545948267959,8.019223708612452,0.08811521331977559,1.0987997906224014,,
