Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.017240286254604855,0.031235891342912842,0.22938380575820397,0.2617785620454206,0.18464502913611988,0.21072154617157185,114.12251234569031,0.2921824567903575,4.311212400509495
Asp,0.31861414538943295,0.0456237488025672,4.23919441698974,0.5140926053586758,3.4123863890541983,0.4138245234067553,12.127129704132184,2.878222248463651,4.292324701150818
Cr,0.5982898173108403,0.03599952763208326,7.960308385511005,0.3538739012770162,6.4077381963247415,0.28485470713954325,4.445479799766572,25.1513950164813,4.517116969092183
GABA,0.26791650894541047,0.04119192209359995,3.5646570793414423,0.44292231274008004,2.86941010547662,0.35653520993168314,12.425383504825332,3.208746380072579,4.861934608801965
GPC,0.08662485212112603,0.026652062101273563,1.1525526873127283,0.14681446273184948,0.9277600213595752,0.1181799240758154,12.738199680411967,10.854622786446237,4.588710329730072
GSH,0.18352534226364375,0.027470181847183008,2.441823809640476,0.1714436325328038,1.9655730577231971,0.1380054464594199,7.021130347567807,5.980392861801159,4.339021687563671
Glc,0.061948270843535456,0.03818726795965074,0.8242282011085922,0.3923751787147714,0.6634715982039834,0.31584673585218,47.60516301031975,0.9539687301914277,10.046513107989652
Gln,0.33048522557269033,0.03709011364212652,4.397140376278498,0.3732794664465694,3.5395267342865346,0.30047543125427023,8.489141453393692,3.3672894272424716,7.099418390715428
Glu,1.301214780972705,0.040733578037840786,17.312798300470448,0.4353537006758421,13.936128298384903,0.3504427720174115,2.51463508740821,15.138578698464896,6.005940427810219
Glyc,0.0,0.040828941002242984,0.0,0.43693221336261157,0.0,0.35171341324719174,999.0,0.0,0.0
Lac,0.1603425002989276,0.03349878408314729,2.1333736807026678,0.3073436265000105,1.717282718060784,0.24739964829825625,14.40646002526763,2.8382195024672403,4.333874592055587
MM09,0.8270895489264808,0.05496835232357926,11.00451266491693,0.6562730164781363,8.85820406948983,0.5282742164309078,5.963671781399057,7.956440921104911,25.34890901542236
MM12,0.048609123242098526,0.08170214808503255,0.6467494517884782,1.038025623130424,0.5206081177985777,0.8355701955219701,160.498879474878,0.5491962197158532,22.067771876535552
MM14,0.3502847969609157,0.1363535823324401,4.6605757375213726,1.7852517973391564,3.7515819392797276,1.4370581613005142,38.30539182029481,3.1223804694439616,27.64835132725202
MM16,0.24020404566146392,0.1268147631893107,3.1959398665800665,1.6561199887115448,2.57260711073915,1.3331120850392328,51.819497795612065,2.2888183269561773,26.037204708138752
MM21,5.211184990215206,1.3875094836591506,69.3353595127409,18.458136125749707,55.81226379550339,14.858080636826413,26.621533739012175,7.284125472607669,0.0
MM30,0.5365357981006542,0.10653123452619613,7.138664722633066,1.3801652465159044,5.74634705072867,1.110979266008951,19.33366112769107,4.939041868170637,26.969635267985794
MM39,4.652393656613572,1.1269854423711307,61.900582570333185,14.991184059613524,49.82755794142709,12.067319261369763,24.218163120807656,13.102662294802439,0.0
NAA,1.4580202197078638,0.038011955059958163,19.399111008361153,0.3893500290725044,15.615528766356949,0.3134116082197336,2.007050884469354,61.671957243016806,4.5079642676018326
NAAG,0.038958599906427936,0.02864287864197392,0.5183482328294131,0.20258789472238725,0.4172501377640088,0.16307536445302226,39.08335784546956,1.8623847805528007,4.843803538271213
PCh,0.07041596196349911,0.026972295018370635,0.9368917141383374,0.15682609417777263,0.7541613379490958,0.12623889743673872,16.73897760127019,8.926727009954394,4.5039636993818295
PCr,0.40171018268915976,0.033971541174037674,5.344795855257383,0.3163964441620701,4.30235248368363,0.25468681390896625,5.919710550793971,16.96134057788959,4.510209189907133
PE,0.29251575046520994,0.05522012154249171,3.891952552006212,0.6600040405578174,3.1328702128130996,0.5312775454916631,16.958172838402163,2.60953534749279,15.588326365576444
Scyllo,0.03177638304825767,0.024710643316772578,0.42278808885165375,0.062466708384677765,0.3403279439295204,0.050283267171374005,14.774945186924562,2.6570979355467292,4.533931790852652
Tau,0.35406579370232333,0.03995404348870456,4.7108822932998065,0.4223720355102734,3.7920767572410194,0.3399930371949869,8.965879621127547,4.665690820683728,12.477553891324822
bHB,0.026661928249493143,0.03341544352781571,0.3547397346193936,0.305733365017942,0.2855516692559484,0.2461034505248758,86.18526068019095,0.4797871354464947,4.347675184234568
mI,0.7897454505245699,0.04356095209481685,10.507645542901995,0.48137696980898176,8.458245389242208,0.3874897110632562,4.581206777898557,21.22001423996391,7.111863841098964
Cr+PCr,1.0,0.034309573057276416,13.305104240768387,0.3227889041152402,10.71009068000837,0.259832495184953,2.426053176841542,,
